z,n,symbol,radius,unc_r,abundance,unc_a,energy_shift,energy,unc_e,ripl_shift,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay_1,decay_1_%,unc_1,decay_2,decay_2_%,unc_2,decay_3,decay_3_%,unc_3,isospin,magnetic_dipole,unc_md,electric_quadrupole,unc_eq,qbm,unc_qb,qbm_n,unc_qbmn,qa,unc_qa,qec,unc_qec,sn,unc_sn,sp,unc_sp,binding,unc_ba,atomic_mass,unc_am,massexcess,unc_me,me_systematics,discovery,ENSDFpublicationcut-off,ENSDFauthors,Extraction_date,nuclide
82,128,Pb,5.5208,0.0016,,,,0.0,,,0+,22.20,,22,Y,700563756.6359425,6942523.71441024,B-,100.0,,A,1.9e-06,4e-07,,,,,,,,,63.4758,0.4992,-4541.1583,0.5053,3792.3827,20.3892,-5481.433,11.693,5185.1735,1.2521,8372.6074,6.1823,7835.9656,0.0069,209984188.381,1.554,-14728.429,1.448,N,1900.0,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2023-10-18,210pb
82,129,Pb,5.529,0.0017,,,,0.0,,,9/2+,36.1,,2,m,2166.0,12.0,B-,100.0,,,,,,,,,-1.3991,0.0012,0.09,0.06,1366.1041,5.4713,-3772.4252,2.5286,3569.5178,29.8934,-4415.013,41.978,3835.901,2.574,8534.9874,11.7735,7817.0079,0.0107,210988735.288,2.426,-10493.012,2.26,N,1904.0,28-FEB-2013,A. Sonzogni and  G. Mukherjee and  H. Huang and  A. Tarazaga and ,2023-10-18,211pb
82,130,Pb,5.5396,0.0019,,,,0.0,,,0+,10.622,,7,h,38239.2,25.2,B-,100.0,,,,,,,,,,,,,569.0133,1.8246,-3761.1315,5.5972,3291.5622,30.7943,-5997.929,200.008,5127.2356,2.4564,8759.9015,41.9576,7804.3203,0.0087,211991895.891,1.975,-7548.929,1.84,N,1905.0,1-Aug-2020,K. Auranen and E.A. McCutchan,2023-10-18,212pb
82,131,Pb,,,,,,0.0,,,(9/2+),10.2,,3,m,612.0,18.0,B-,100.0,,,,,,,,,,,,,2028.073,8.3708,-3156.9729,7.1159,2981.0,150.0,-4987.409,27.894,3725.9863,7.0416,8942.0,200.0,7785.1732,0.0326,212996560.796,7.465,-3203.598,6.954,N,1964.0,1-Jan-2022,M. S. Basunia,2023-10-18,213pb
82,132,Pb,5.5577,0.0023,,,,0.0,,,0+,27.06,,7,m,1623.6,4.2,B-,100.0,,,,,,,,,,,,,1017.7611,11.2559,-3022.6661,5.2644,2692.0,200.0,-6648.019,196.01,5050.739,7.0652,9255.8009,27.085,7772.3955,0.0092,213999803.521,2.114,-183.019,1.969,N,1904.0,1-May-2021,Shaofei Zhu and E. A. McCutchan,2023-10-18,214pb
82,133,Pb,,,,,,0.0,,,(9/2+),147,,12,s,147.0,12.0,B-,100.0,,,,,,,,,,,,,2712.9729,52.9848,-2528.2934,53.8646,2308.0,207.0,-5687.755,304.591,3546.0546,52.7223,9411.0,203.0,7752.7381,0.245,215004661.591,56.56,4342.245,52.685,N,1998.0,23-SEP-2013,B. SINGH,2023-10-18,215pb
82,134,Pb,,,,,,0.0,,,0+,300,GT,,ns,3e-07,,B-,,,,,,,,,,,,,,1636.0,201.0,-2191.0,200.0,2065.0,361.0,-7360.0,360.5,4904.0,207.0,9810.0,361.0,7740.0,1.0,216008062.0,215.0,7510.0,200.0,Y,2010.0,19-FEB-2015,BALRAJ SINGH,2023-10-18,216pb
82,135,Pb,,,,,,0.0,,,,19.9,,53,s,19.9,5.3,B-,100.0,,,,,,,,,,,,,3530.0,300.0,-1685.0,300.0,1635.0,424.0,-6400.0,500.0,3321.0,361.0,9899.0,424.0,7719.0,1.0,217013162.0,322.0,12260.0,300.0,Y,2010.0,1-DEC-2017,BALRAJ SINGH,2023-10-18,217pb
82,136,Pb,,,,,,0.0,,,0+,15,,7,s,15.0,7.0,B-,100.0,,,,,,,,,,,,,2414.0,301.0,-1172.0,300.0,1434.0,500.0,,,4702.0,424.0,10319.0,500.0,7705.0,1.0,218016779.0,322.0,15630.0,300.0,Y,2009.0,30-Oct-2019,Balraj Singh and  M.S. Basunia and  Murray Martin et al. and ,2023-10-18,218pb
82,137,Pb,,,,,,0.0,,,,,,,,,,B-,100.0,,,,,,,,,,,,,4300.0,447.0,-668.0,401.0,1085.0,565.0,,,3081.0,500.0,10380.0,565.0,7684.0,2.0,219022136.0,429.0,20620.0,400.0,Y,2009.0,19-May-2021,Balraj Singh et al. and ,2023-10-18,219pb
82,138,Pb,,,,,,0.0,,,0+,300,GT,,ns,3e-07,,B-,,,,,,,,,,,,,,3171.0,500.0,-261.0,447.0,785.0,565.0,,,4561.0,565.0,,,7670.0,2.0,220025905.0,429.0,24130.0,400.0,Y,2010.0,15-MAY-2011,BALRAJ SINGH AND MICHAEL BIRCH,2023-10-18,220pb
83,101,Bi,,,,,X,0.0,,150.0,,13,,2,ms,0.013,0.002,A,100.0,,,,,,,,,,,,,,,,,8220.0,100.0,12305.586,122.67,,,-1546.0,125.0,7712.0,1.0,184001347.0,131.0,1254.0,122.0,Y,2003.0,1-Oct-2009,CORAL M. BAGLIN,2023-10-18,184bi
83,102,Bi,,,,,,0.0,,,1/2+,58,,4,us,5.8e-05,4e-06,P,90.0,2.0,A,10.0,2.0,,,,,,,,,,,,,8138.0,81.0,9305.211,82.599,11562.0,147.0,-1527.0,81.0,7732.0,0.0,184997600.0,87.0,-2236.0,81.0,Y,1996.0,1-Nov-2005,S. -C. WU,2023-10-18,185bi
83,103,Bi,,,,,,0.0,,,(3+),14.8,,8,ms,0.0148,0.0008,A,95.5,,EC+B+,4.5,,SF+EC+B+,0.02,,,,,,,-7247.0279,24.9305,,,7756.7999,12.0,11535.4,20.2,8981.0,83.0,-1106.743,23.4317,7739.1175,0.0911,185996623.169,18.2,-3145.497,16.954,N,1997.0,1-Mar-2022,J. C. Batchelder and A. M. Hurst and  M. S. Basunia,2023-10-18,186bi
83,104,Bi,,,,,,0.0,,,(9/2-),37,,2,ms,0.037,0.002,A,100.0,,,,,,,,,,,,,-9207.0832,34.1302,-18556.124,20.8373,7779.0701,3.6197,8603.68,11.22,11309.0961,19.6856,-1008.6509,14.8722,7758.2083,0.0535,186993147.272,10.74,-6383.275,10.005,N,1999.0,1-Nov-2008,M. S. Basunia,2023-10-18,187bi
83,105,Bi,,,,,,0.0,,,(3+),60,,3,ms,0.06,0.003,A,100.0,,,,,,,,,,,,,-6650.4226,22.8861,-18089.9263,34.4928,7263.6388,4.9747,10616.224,15.082,8882.8431,15.0024,-503.1838,12.2851,7764.1904,0.0595,187992276.064,12.001,-7194.8,11.179,N,1980.0,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2023-10-18,188bi
83,106,Bi,,,,,,0.0,,,(9/2-),688,,5,ms,0.688,0.005,A,100.0,,,,,,,,,3.7,0.3,,,-8642.6682,30.3542,-17591.6042,28.8714,7268.165,2.7117,7779.355,25.15,10941.1815,23.6588,-457.3896,23.179,7780.9999,0.1103,188989195.139,22.384,-10064.664,20.851,N,1973.0,31-AUG-2021,Balraj Singh,2023-10-18,189bi
83,107,Bi,,,,,,0.0,,,(3+),6.3,,1,s,6.3,0.1,A,90.0,,EC+B+,10.0,,SF+EC+B+,2.3e-05,,,3.85,0.09,,,-6033.1975,24.7615,-17245.228,30.4381,6862.1185,3.046,9820.701,24.423,8602.5599,29.5741,40.8574,25.251,7785.3239,0.1104,189988624.828,22.515,-10595.906,20.973,N,1972.0,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2023-10-18,190bi
83,108,Bi,,,,,,0.0,,,(9/2-),12.4,,3,s,12.4,0.3,A,51.0,10.0,EC+B+,49.0,10.0,,,,,3.66,0.05,,,-8170.6205,10.3201,-16747.9612,15.1434,6780.325,3.0414,7051.892,9.989,10714.7638,22.2692,111.7154,14.5829,7800.6613,0.0392,190985786.972,8.037,-13239.351,7.487,N,1972.0,29-FEB-2016,BALRAJ SINGH,2023-10-18,191bi
83,109,Bi,,,,,,0.0,,,(3+),34.6,,9,s,34.6,0.9,EC+B+,88.0,5.0,A,12.0,5.0,,,,,4.16,0.17,,,-5468.0534,31.9348,-16537.1242,30.9385,6376.9499,3.5355,9017.309,30.652,8366.5038,31.029,532.2645,30.8298,7803.6084,0.1568,191985470.077,32.326,-13534.537,30.112,N,1971.0,15-Jun-2012,Coral M. Baglin,2023-10-18,192bi
83,110,Bi,,,,,,0.0,,,(9/2-),63.6,,30,s,63.6,3.0,EC+B+,96.5,1.5,A,3.5,1.5,,,,,3.72,0.1,-2.3,0.5,-7559.2614,16.3874,-15889.398,13.0568,6306.6261,4.9036,6344.692,12.776,10421.3446,31.0505,621.6887,9.4964,7817.1718,0.0393,192982947.22,8.132,-15884.563,7.576,N,1971.0,31-Mar-2017,M. Shamsuzzoha Basunia,2023-10-18,193bi
83,111,Bi,,,,,,0.0,,,(3+),95,,3,s,95.0,3.0,EC+B+,99.54,0.25,A,0.46,0.25,,,,,4.17,0.1,,,-5018.4029,13.9386,-15769.0359,15.4513,5918.2999,5.0,8184.846,18.209,8209.7745,9.2183,1082.7362,11.5509,7819.1955,0.0271,193982798.581,5.638,-16023.02,5.252,N,1971.0,3-Sep-2021,Jun Chen and Balraj Singh,2023-10-18,194bi
83,112,Bi,,,,,,0.0,,,[9/2-],183,,4,s,183.0,4.0,EC+B+,99.97,0.02,A,0.03,0.02,,,,,3.85,0.1,-1.7,0.6,-6908.9121,8.0284,-15092.2677,13.9515,5832.4683,5.1049,5712.472,7.338,10073.8648,7.4521,1106.6716,18.2193,7830.7579,0.0271,194980648.759,5.675,-18025.567,5.287,N,1971.0,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2023-10-18,195bi
83,113,Bi,,,,,,0.0,,,(3+),308,,12,s,308.0,12.0,EC+B+,100.0,,A,0.00115,0.00034,,,,,,,,,-4540.3012,25.0142,-14963.696,25.1643,5438.3004,39.9972,7339.202,25.616,8054.7839,24.9937,1559.964,24.9524,7831.9009,0.1246,195980666.509,26.224,-18009.032,24.428,N,1976.0,1-Jan-2006,Huang Xiaolong,2023-10-18,196bi
83,114,Bi,,,,,,0.0,,,(9/2-),9.33,,50,m,559.8,30.0,EC+B+,100.0,,A,0.0001,,,,,,3.9,0.11,-1.7,1.0,-6294.1172,12.9103,-14289.7823,9.9205,5365.1071,10.6969,5058.189,9.619,9749.4812,25.8104,1627.9321,11.3529,7841.6348,0.0423,196978864.927,8.946,-19687.196,8.333,N,1971.0,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2023-10-18,197bi
83,115,Bi,,,,,,0.0,,,(2+ 3+),10.3,,3,m,618.0,18.0,EC+B+,100.0,,,,,,,,,2.45,0.07,,,-3900.5727,32.6152,-14052.0906,29.2811,5138.7308,30.9092,6693.592,28.926,7757.9735,28.8026,1917.437,27.9863,7841.2123,0.1392,197979201.316,29.598,-19373.851,27.571,N,1950.0,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2023-10-18,198bi
83,116,Bi,,,,,,0.0,,,9/2-,27,,1,m,1620.0,60.0,EC+B+,100.0,,,,,,,,,4.6,0.4,,,-5558.7875,11.9224,-13395.6562,20.3909,4932.7597,6.7099,4434.118,12.618,9495.0835,29.5437,2019.1448,13.7446,7849.5232,0.0533,198977672.841,11.395,-20797.616,10.615,N,1950.0,15-Oct-2006,BALRAJ SINGH,2023-10-18,199bi
83,117,Bi,,,,,,0.0,,,7+,36.4,,5,m,2184.0,30.0,EC+B+,100.0,,,,,,,,,,,,,-3428.8901,23.9327,-13203.0628,23.3413,4701.1089,25.7289,5880.284,24.809,7644.2753,25.0604,2427.8101,23.7037,7848.4969,0.1135,199978131.29,24.37,-20370.574,22.701,N,1950.0,1-Aug-2006,F.G. KONDEV and  S. LALKOVSKI,2023-10-18,200bi
83,118,Bi,,,,,,0.0,,,9/2-,103,,3,m,6180.0,180.0,EC+B+,100.0,,,,,,,,,4.8,0.3,,,-4907.8397,13.1377,-12558.6405,14.3315,4500.2999,6.0,3842.027,18.365,9129.7503,25.7607,2467.1193,15.7533,7854.8713,0.0606,200976995.017,13.072,-21429.006,12.177,N,1950.0,20-Sep-2022,F.G. KONDEV,2023-10-18,201bi
83,119,Bi,5.484,0.0912,,,,0.0,,,5+,1.71,,4,h,6156.0,144.0,EC+B+,100.0,,,,,,,,,4.24,0.014,-1.0,0.09,-2809.285,16.466,-12301.0061,14.8472,4352.9828,15.9059,5189.754,14.507,7393.1664,18.5215,2768.7925,19.6223,7852.5857,0.0693,201977723.042,15.032,-20750.854,14.002,N,1951.0,1-May-2007,S. ZHU and F.G. KONDEV,2023-10-18,202bi
83,120,Bi,5.4911,0.0911,,,,0.0,,,9/2-,11.76,,5,h,42336.0,180.0,EC+B+,100.0,,,,,,,,,3.999,0.013,-0.93,0.07,-4214.0744,13.5942,-11654.642,15.4387,4109.5879,30.7276,3261.59,14.36,8845.357,18.9416,2873.2561,13.329,7857.4762,0.0629,202976892.077,13.717,-21524.893,12.778,N,1950.0,4-Jul-2021,F.G. KONDEV,2023-10-18,203bi
83,121,Bi,5.4934,0.091,,,,0.0,,,6+,11.22,,10,h,40392.0,360.0,EC+B+,100.0,,,,,,,,,4.302,0.015,-0.68,0.2,-2304.8814,13.6253,-11406.4261,10.2858,3976.3845,10.8365,4463.888,9.251,7192.3517,15.7273,3148.4152,11.2769,7854.2157,0.045,203977835.687,9.854,-20645.927,9.18,N,1947.0,1-Oct-2009,C.J. CHIARA and F.G. KONDEV,2023-10-18,204bi
83,122,Bi,5.5008,0.0909,,,,0.0,,,9/2-,14.91,,7,d,1288224.0,6048.0,EC+B+,100.0,,,,,,,,,4.047,0.007,-0.81,0.03,-3544.171,11.1458,-10795.8419,11.1151,3690.2933,14.943,2704.593,4.942,8490.9606,10.3613,3244.7253,4.8204,7857.3218,0.0235,204977385.182,5.161,-21065.569,4.808,N,1951.0,20-Apr-2020,F.G. KONDEV,2023-10-18,205bi
83,123,Bi,5.5034,0.0909,,,,0.0,,,6+,6.243,,3,d,539395.2,259.2,EC+B+,100.0,,,,,,,,,4.341,0.008,-0.54,0.04,-1839.5323,8.6005,-10578.1203,12.6211,3527.3026,7.7349,3757.305,7.717,7033.9493,8.9539,3547.0096,7.5463,7853.3249,0.0371,205978498.843,8.193,-20028.201,7.632,N,1947.0,31-Jan-2008,F.G. KONDEV,2023-10-18,206bi
83,124,Bi,5.5103,0.0907,,,,0.0,,,9/2-,31.55,,4,Y,995621014.4983776,1262277.03898368,EC+B+,100.0,,,,,,,,,4.0729,0.002,-0.76,0.02,-2908.8541,6.614,-9937.2043,4.6334,3281.8388,2.1344,2397.414,2.657,8097.6719,7.837,3558.0192,2.1155,7854.5053,0.0116,206978470.551,2.573,-20054.554,2.397,N,1950.0,1-Aug-2010,F.G. KONDEV and  S. LALKOVSKI,2023-10-18,207bi
83,125,Bi,5.5147,0.0907,,,,0.0,,,5+,3.68E+5,,4,Y,11612948758649.855,126227703898.368,EC+B+,100.0,,,,,,,,,4.572,0.01,-0.7,0.08,-1400.9438,2.3787,-9795.7687,6.8266,3051.0029,2.0126,2878.368,2.575,6886.9146,2.7126,3707.1536,2.0121,7849.8534,0.0111,207979742.06,2.474,-18870.151,2.305,N,1953.0,1-Jun-2007,M. J. MARTIN,2023-10-18,208bi
83,126,Bi,5.5211,0.0906,100.0,,,0.0,,,9/2-,2.01E19,,8,Y,6.342942120892992e+26,2.52455407796736e+25,A,100.0,,,,,,,,,4.092,0.002,-0.516,0.015,-1892.5741,1.5635,-8860.6997,1.4867,3137.2975,0.7716,-644.015,2.217,7459.7558,1.857,3799.0408,0.7763,7847.9869,0.0065,208980398.599,1.465,-18258.589,1.365,N,1924.0,30-Sep-2013,J. CHEN {+#} AND F.G. KONDEV,2023-10-18,209bi
83,127,Bi,5.53,0.0904,,,,0.0,,,1-,5.012,,5,d,433036.8,432.0,B-,100.0,,A,0.000132,1e-05,,,,,-0.0443,0.0001,0.19,0.006,1161.1549,0.7662,-6497.2081,1.5621,5036.4728,0.7762,-63.476,1.989,4604.6341,0.0785,4466.3022,1.1485,7832.5424,0.0065,209984120.237,1.463,-14791.905,1.364,N,1905.0,31-Mar-2014,M. SHAMSUZZOHA BASUNIA,2023-10-18,210bi
83,128,Bi,,,,,,0.0,,,9/2-,2.14,,2,m,128.4,1.2,A,99.724,0.004,B-,0.276,0.004,,,,,3.85,0.03,-0.7,0.3,573.3763,5.4297,-3977.3744,5.4063,6750.4042,0.4611,-1366.104,5.893,5138.5294,5.4542,4419.6582,5.4761,7819.7745,0.0258,210987268.715,5.842,-11859.116,5.442,N,1905.0,28-FEB-2013,E.A. McCutchan and  C.M. Baglin and  O. Gorbachenko and  N. Todorovic,2023-10-18,211bi
83,129,Bi,5.5489,0.0901,,,,0.0,,,1(-),60.55,,6,m,3633.0,3.6,B-,64.06,0.06,A,35.94,0.06,,,,,0.32,0.04,0.1,0.4,2251.4656,1.6671,-3756.7685,1.7456,6207.2619,0.028,-569.014,2.611,4330.1448,5.5996,4913.9019,2.6802,7803.314,0.0087,211991285.03,1.989,-8117.943,1.853,N,1905.0,1-Aug-2020,K. Auranen and E.A. McCutchan,2023-10-18,212bi
83,130,Bi,5.5586,0.09,,,,0.0,,,9/2-,45.59,,6,m,2735.4,3.6,B-,97.86,0.01,A,2.14,0.01,,,,,3.699,0.007,-0.83,0.05,1421.8481,5.4898,-2933.5803,5.1189,5988.2062,3.392,-2028.073,8.613,5185.0459,5.2737,4971.7122,5.2047,7791.0217,0.0239,212994383.57,5.455,-5231.671,5.082,N,1947.0,1-Jan-2022,M. S. Basunia,2023-10-18,213bi
83,131,Bi,,,,,,0.0,,,1-,19.71,,2,m,1182.6,1.2,B-,99.979,0.0013,A,0.021,0.0013,B-A,0.003,,,,,,,3269.1925,11.1649,-2618.5791,11.5056,5621.2999,3.0,-1017.761,11.381,4040.4272,12.2481,5286.1532,13.1517,7773.4955,0.0524,213998710.909,12.033,-1200.78,11.209,N,1904.0,1-May-2021,Shaofei Zhu and E. A. McCutchan,2023-10-18,214bi
83,132,Bi,,,,,,0.0,,,(9/2-),7.6,,2,m,456.0,12.0,B-,100.0,,,,,,,,,,,,,2171.0426,5.5297,-1972.0738,5.7717,5282.3552,42.2928,-2712.973,52.984,5241.2663,12.507,5476.6804,5.8065,7761.7177,0.0262,215001749.095,6.037,1629.272,5.624,N,1953.0,23-SEP-2013,D. Abriola and  P. Demetriou and  B. Singh and  R. Gowrishankar and  K. Vijay Sai,2023-10-18,215bi
83,133,Bi,,,,,,0.0,,,(6- 7-),2.25,,5,m,135.0,3.0,B-,100.0,,,,,,,,,,,,,4091.652,11.3243,-1655.5596,11.3773,5000.0,200.0,-1636.012,200.312,3826.6022,12.5129,5757.2281,53.8582,7743.4996,0.0518,216006305.985,12.0,5873.988,11.178,N,1989.0,1-Mar-2007,S. -C. WU,2023-10-18,216bi
83,134,Bi,,,,,,0.0,,,(9/2-),98.5,,13,s,98.5,1.3,B-,100.0,,,,,,,,,,,,,2846.5103,18.8695,-1123.6912,17.7912,4521.2357,32.2948,-3530.037,300.522,5215.3432,20.9327,6069.0,201.0,7731.8491,0.0816,217009372.0,19.0,8729.963,17.698,N,1998.0,1-DEC-2017,BALRAJ SINGH,2023-10-18,217bi
83,135,Bi,,,,,,0.0,,,(6- 7- 8-),33,,1,s,33.0,1.0,B-,100.0,,,,,,,,,,,,,4859.3866,27.0849,-738.7322,27.7947,4327.0,197.0,-2413.962,301.214,3585.2425,32.2948,6333.0,301.0,7712.828,0.1239,218014188.0,29.0,13216.038,27.013,N,1998.0,30-Oct-2019,Balraj Singh and  M.S. Basunia and  Murray Martin et al. and ,2023-10-18,218bi
83,136,Bi,,,,,,0.0,,,(9/2-),22,,7,s,22.0,7.0,B-,100.0,,,,,,,,,,,,,3638.0,201.0,-108.0,200.0,3865.0,361.0,-4300.0,447.2,4968.0,202.0,6599.0,361.0,7700.0,1.0,219017520.0,215.0,16320.0,200.0,Y,2009.0,19-May-2021,Balraj Singh et al. and ,2023-10-18,219bi
83,137,Bi,,,,,,0.0,,,,300,GT,,ns,3e-07,,B-,,,,,,,,,,,,,,5696.0,300.0,207.0,300.0,3664.0,424.0,-3170.0,500.0,3432.0,361.0,6949.0,500.0,7681.0,1.0,220022501.0,322.0,20960.0,300.0,Y,2010.0,15-MAY-2011,BALRAJ SINGH AND MICHAEL BIRCH,2023-10-18,220bi
83,138,Bi,,,,,,0.0,,,,300,GT,,ns,3e-07,,B-N,,,B-,,,,,,,,,,,4426.0,301.0,865.0,300.0,3116.0,500.0,,,4831.0,424.0,7219.0,500.0,7668.0,1.0,221025980.0,322.0,24200.0,300.0,Y,2009.0,15-MAY-2011,BALRAJ SINGH AND MICHAEL BIRCH,2023-10-18,221bi
83,139,Bi,,,,,,0.0,,,,300,GT,,ns,3e-07,,B-N,,,B-,,,,,,,,,,,6464.0,303.0,1105.0,301.0,2815.0,500.0,,,3322.0,424.0,,,7648.0,1.0,222031079.0,322.0,28950.0,300.0,Y,2009.0,20-DEC-2016,BALRAJ SINGH,2023-10-18,222bi
83,140,Bi,,,,,,0.0,,,,300,GT,,ns,3e-07,,B-N,,,B-,,,,,,,,,,,5161.0,445.0,1682.0,402.0,,,,,4781.0,500.0,,,7636.0,2.0,223034611.0,429.0,32240.0,400.0,Y,2009.0,15-MAY-2011,BALRAJ SINGH AND MICHAEL BIRCH,2023-10-18,223bi
83,141,Bi,,,,,,0.0,,,,,,,,,,B-,100.0,,B-N,,,,,,,,,,,7159.0,445.0,1920.0,445.0,,,,,3242.0,565.0,,,7616.0,2.0,224039796.0,429.0,37070.0,400.0,Y,2010.0,08-Mar-2022,Balraj Singh and  Sukhjeet Singh,2023-10-18,224bi
84,102,Po,,,,,,0.0,,,0+,28,,+16-6,us,2.8e-05,1.1e-05,A,100.0,,,,,,,,,,,,,,,,,8501.1712,13.7119,7247.028,24.93,,,952.0,83.0,7695.9488,0.0983,186004403.174,19.622,4101.531,18.278,N,2005.0,1-Mar-2022,J. C. Batchelder and A. M. Hurst and  M. S. Basunia,2023-10-18,186po
84,103,Po,,,,,,0.0,,,(1/2- 5/2-),1.40,,25,ms,0.0014,0.00025,A,100.0,,,,,,,,,,,,,,,,,7978.8999,15.0,9207.083,34.13,9349.0408,37.4015,1319.6659,36.7723,7704.7889,0.1745,187003031.482,35.03,2823.808,32.631,N,2005.0,1-Nov-2008,M. S. Basunia,2023-10-18,187po
84,104,Po,,,,,,0.0,,,0+,0.27,,3,ms,0.00027,3e-05,A,100.0,,,,,,,,,,,,,,,,,8082.2927,15.3267,6650.422,22.886,11439.5036,38.2491,1450.0734,22.3359,7724.6544,0.1062,187999415.586,21.438,-544.378,19.97,N,1999.0,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2023-10-18,188po
84,105,Po,,,,,,0.0,,,(5/2-),3.5,,5,ms,0.0035,0.0005,A,100.0,,,,,,,,,,,,,,,,,7694.2999,15.0,8642.668,30.354,8948.936,29.7538,1516.1663,24.7305,7731.1321,0.1167,188998473.425,23.681,-1421.996,22.059,N,1999.0,31-Aug-2021,Balraj Singh,2023-10-18,189po
84,106,Po,,,,,,0.0,,,0+,2.45,,5,ms,0.00245,5e-05,A,100.0,,,,,,,,,,,,,,,,,7693.2733,7.2234,6033.198,24.761,11212.0306,25.6845,1787.0154,24.6583,7749.4526,0.0693,189995101.731,14.131,-4562.708,13.163,N,1996.0,15-Oct-2020,Balraj Singh and {+1} and Jun Chen{+2},2023-10-18,190po
84,107,Po,,,,,,0.0,,,(3/2-),22,,1,ms,0.022,0.001,A,99.0,1.0,,,,,,,,,,,,-8932.644,17.5997,,,7493.3085,4.9498,8170.62,10.32,8577.3408,14.9525,1761.7963,22.1429,7753.7871,0.0372,190994558.494,7.624,-5068.731,7.103,N,1993.0,1-Dec-2006,V.R. Vanin et al.,2023-10-18,191po
84,108,Po,5.522,0.0178,,,,0.0,,,0+,32.2,,3,ms,0.0322,0.0003,A,99.5,,EC+B+,0.5,,,,,,,,,,-10992.2252,29.8328,-20001.7148,19.2975,7319.625,3.2536,5468.054,31.935,11069.0708,12.7827,2116.1033,13.0056,7771.0542,0.0554,191991340.274,11.416,-8066.483,10.634,N,1977.0,15-Jun-2012,Coral M. Baglin,2023-10-18,192po
84,109,Po,,,,,,0.0,,,(3/2-),399,,34,ms,0.399,0.034,A,100.0,,,,,,,,,,,-1.3,0.3,-8257.9789,26.0594,-19322.3619,31.4335,7093.8012,3.6617,7559.261,16.387,8330.1367,17.9989,2079.7363,33.435,7773.951,0.0753,192991062.421,15.599,-8325.302,14.531,N,1967.0,31-Mar-2017,M. Shamsuzzoha Basunia,2023-10-18,193po
84,110,Po,5.5167,0.0178,,,,0.0,,,0+,0.392,,4,s,0.392,0.004,A,93.0,7.0,EC+B+,7.0,7.0,,,,,,,,,-10288.1273,26.8153,-19008.6119,25.1919,6987.074,3.1772,5018.403,13.938,10750.6329,19.4308,2409.0246,14.9696,7789.2947,0.0666,193988186.058,13.86,-11004.617,12.911,N,1967.0,3-Sep-2021,Jun Chen and Balraj Singh,2023-10-18,194po
84,111,Po,,,,,,0.0,,,(3/2-),4.64,,9,s,4.64,0.09,A,94.0,4.0,EC+B+,6.0,4.0,,,,,-0.6,0.04,-0.9,0.3,-7646.3554,11.3199,-18471.4829,24.2666,6749.673,2.7855,6908.912,8.029,8183.3556,14.255,2382.6057,8.0058,7791.3155,0.031,194988065.781,6.486,-11116.655,6.042,N,1967.0,1-Mar-2014,Huang Xiaolong and Kang Mengxiao,2023-10-18,195po
84,112,Po,5.5136,0.0178,,,,0.0,,,0+,5.8,,2,s,5.8,0.2,A,98.0,,EC+B+,2.0,,,,,,,,,,-9555.5564,30.7105,-18069.7502,10.9821,6658.1987,2.3802,4540.301,25.014,10423.3948,8.092,2732.1357,7.5446,7804.7445,0.0275,195985540.722,5.778,-13468.731,5.383,N,1967.0,1-Jan-2006,Huang Xiaolong,2023-10-18,196po
84,113,Po,,,,,,0.0,,,(3/2-),84,,16,s,84.0,16.0,EC+B+,56.0,7.0,A,44.0,7.0,,,,,-0.88,0.07,-0.4,0.2,-7037.8235,12.6871,-17551.2215,31.8025,6411.2605,3.1793,6294.118,12.91,7995.6651,11.2342,2673.017,26.3433,7805.7136,0.0501,196985621.939,10.585,-13393.078,9.861,N,1965.0,1-Jan-2002,HUANG XIAOLONG and  ZHOU CHUNMEI,2023-10-18,197po
84,114,Po,5.5146,0.0178,,,,0.0,,,0+,1.760,,24,m,105.6,1.44,A,57.0,2.0,EC+B+,43.0,2.0,,,,,7.3,0.2,,,-8764.5316,18.1013,-17189.3415,19.1659,6309.672,1.3683,3900.573,32.615,10151.518,20.021,3075.0538,19.3144,7817.5611,0.088,197983388.753,18.705,-15473.278,17.424,N,1965.0,1-Dec-2015,Huang Xiaolong and Kang Mengxiao,2023-10-18,198po
84,115,Po,,,,,,0.0,,,(3/2-),5.47,,15,m,328.2,9.0,EC+B+,92.5,0.3,A,7.5,0.3,,,,,-0.91,0.07,-0.27,0.15,-6415.4515,7.6464,-16601.4002,7.3163,6074.2948,1.8951,5558.787,11.923,7836.8686,18.2486,3153.949,28.1002,7817.6582,0.0273,198983640.445,5.828,-15238.829,5.429,N,1965.0,01-DEC-2015,BALRAJ SINGH,2023-10-18,199po
